dataset,depth,cost_complexity,time,train_mse,leaves,terminal_calls,timeout
airfoil.csv,6,0.003,0.725,26.9386,25,17585,30
airfoil.csv,6,0.004,0.722,27.0915,24,17542,30
airfoil.csv,6,0.005,0.729,27.0915,24,17641,30
airfoil.csv,6,0.006,0.712,27.8923,21,17705,30
airfoil.csv,6,0.007,0.738,27.8923,21,17609,30
airfoil.csv,6,0.008,0.718,29.6303,16,17452,30
airfoil.csv,6,0.009000000000000001,0.725,30.4498,14,17321,30
airfoil.csv,6,0.01,0.722,30.4498,14,17148,30
airfoil.csv,6,0.035,0.637,40.6602,3,13465,30
airfoil.csv,6,0.060000000000000005,0.557,43.6325,2,9547,30
airfoil.csv,6,0.085,0.478,47.5598,1,7772,30
airfoil.csv,6,0.1,0.463,47.5598,1,7461,30
airfoil.csv,6,0.2,0.338,47.5598,1,1657,30
airfoil.csv,6,0.5,0.008,47.5598,1,0,30
airfoil.csv,7,0.0001,2.706,24.6454,66,62001,30
airfoil.csv,7,0.0002,2.609,24.7136,55,62225,30
airfoil.csv,7,0.0005,2.58,24.8787,45,62407,30
airfoil.csv,7,0.001,2.615,25.0027,41,62884,30
airfoil.csv,7,0.002,2.687,25.4356,34,63661,30
airfoil.csv,7,0.003,2.704,25.6409,32,63972,30
airfoil.csv,7,0.004,2.594,26.6303,26,63398,30
airfoil.csv,7,0.005,2.577,27.918,20,62961,30
airfoil.csv,7,0.006,2.565,28.1981,19,62122,30
airfoil.csv,7,0.007,2.564,28.1981,19,61209,30
airfoil.csv,7,0.008,2.551,29.2934,16,60385,30
airfoil.csv,7,0.009000000000000001,2.529,30.0618,14,59321,30
airfoil.csv,7,0.01,2.481,30.0618,14,58400,30
airfoil.csv,7,0.035,2.109,40.8574,3,38865,30
airfoil.csv,7,0.060000000000000005,1.65,43.6325,2,26777,30
airfoil.csv,7,0.085,1.504,47.5598,1,24529,30
airfoil.csv,7,0.1,1.564,47.5598,1,22019,30
airfoil.csv,7,0.2,0.543,47.5598,1,0,30
airfoil.csv,7,0.5,0.008,47.5598,1,0,30
airfoil.csv,8,0.0001,7.642,23.7882,80,171324,30
airfoil.csv,8,0.0002,7.671,23.8535,70,171885,30
airfoil.csv,8,0.0005,7.743,24.0375,58,172166,30
airfoil.csv,8,0.001,7.734,24.4391,46,172965,30
airfoil.csv,8,0.002,7.844,25.1996,35,173479,30
airfoil.csv,8,0.003,7.799,25.6651,31,171552,30
airfoil.csv,8,0.004,7.729,26.363,27,168032,30
airfoil.csv,8,0.005,7.691,28.0126,19,164154,30
airfoil.csv,8,0.006,7.591,28.5436,17,159705,30
airfoil.csv,8,0.007,7.524,28.5436,17,155630,30
airfoil.csv,8,0.008,7.432,28.8993,16,152505,30
airfoil.csv,8,0.009000000000000001,7.414,29.3096,15,149233,30
airfoil.csv,8,0.01,7.395,29.3096,15,146741,30
airfoil.csv,8,0.035,5.887,40.6602,3,88416,30
airfoil.csv,8,0.060000000000000005,4.912,40.6602,3,67542,30
airfoil.csv,8,0.085,5.972,47.5598,1,50780,30
airfoil.csv,8,0.1,6.742,47.5598,1,30848,30
airfoil.csv,8,0.2,0.545,47.5598,1,0,30
airfoil.csv,8,0.5,0.008,47.5598,1,0,30
airfoil.csv,9,0.0001,20.218,23.161,90,358916,30
airfoil.csv,9,0.0002,20.067,23.222,80,358945,30
airfoil.csv,9,0.0005,20.155,23.4812,63,356867,30
airfoil.csv,9,0.001,20.248,23.8215,52,357067,30
airfoil.csv,9,0.002,20.65,24.8427,37,354459,30
airfoil.csv,9,0.003,20.913,25.4051,32,348190,30
airfoil.csv,9,0.004,20.844,26.6327,25,338426,30
airfoil.csv,9,0.005,20.951,27.7496,20,329365,30
airfoil.csv,9,0.006,20.548,28.5436,17,318793,30
airfoil.csv,9,0.007,21.644,28.5436,17,309430,30
airfoil.csv,9,0.008,20.471,28.8993,16,301726,30
airfoil.csv,9,0.009000000000000001,20.193,29.3096,15,294675,30
airfoil.csv,9,0.01,19.974,29.3096,15,289309,30
airfoil.csv,9,0.035,17.679,40.6602,3,176854,30
airfoil.csv,9,0.060000000000000005,20.51,43.6325,2,119159,30
airfoil.csv,9,0.085,28.155,47.5598,1,37700,30
airfoil.csv,9,0.1,21.0,47.5598,1,7917,30
airfoil.csv,9,0.2,0.546,47.5598,1,0,30
airfoil.csv,9,0.5,0.007,47.5598,1,0,30
airfoil.csv,10,0.0001,31,-1,-1,-1,30
airfoil.csv,10,0.0002,31,-1,-1,-1,30
airfoil.csv,10,0.0005,31,-1,-1,-1,30
airfoil.csv,10,0.001,31,-1,-1,-1,30
airfoil.csv,10,0.002,31,-1,-1,-1,30
airfoil.csv,10,0.003,31,-1,-1,-1,30
airfoil.csv,10,0.004,31,-1,-1,-1,30
airfoil.csv,10,0.005,31,-1,-1,-1,30
airfoil.csv,10,0.006,31,-1,-1,-1,30
airfoil.csv,10,0.007,31,-1,-1,-1,30
airfoil.csv,10,0.008,31,-1,-1,-1,30
airfoil.csv,10,0.009000000000000001,31,-1,-1,-1,30
airfoil.csv,10,0.01,31,-1,-1,-1,30
airfoil.csv,10,0.035,31,-1,-1,-1,30
airfoil.csv,10,0.060000000000000005,31,-1,-1,-1,30
airfoil.csv,10,0.085,31,-1,-1,-1,30
airfoil.csv,10,0.1,31,-1,-1,-1,30
airfoil.csv,10,0.2,0.574,47.5598,1,0,30
airfoil.csv,10,0.5,0.008,47.5598,1,0,30
